id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6516553,Oasis in the City - Spacious Bedroom/Private Bath,33999490,Janet,,University Park,39.67565,-104.94207,Private room,45,14,19,2022-12-03,0.25,1,27,5,2016-BFN-0007251
2061222,Sunny private house&driveway,5124037,Darja,,Montclair,39.74008,-104.91957,Entire home/apt,139,29,34,2018-01-01,0.32,3,0,0,2017-BFN-0000201
2104774,"HOT! Location,Cozy, quiet,nosmoking, CLEAN!",4087056,Jeanne,,City Park West,39.74245,-104.9681,Entire home/apt,52,30,51,2022-10-01,0.55,6,344,2,
2119667,Architect Owned Unique Retreat in the Art District,10535707,Nicole,,Lincoln Park,39.73499,-105.00108,Entire home/apt,258,29,414,2021-09-04,3.80,1,259,0,
2139342,Designer Home Away From Home,10917089,Jeffrey,,Hilltop,39.72112,-104.91342,Entire home/apt,125,30,158,2022-10-23,1.46,4,242,3,
6578731,Clark Family -  Retro bdrm 15 mins frm the Airport,34414056,Kathy,,Gateway - Green Valley Ranch,39.77986,-104.75385,Private room,35,29,148,2022-12-17,1.65,2,336,3,2018-BFN-0006802
4288813,Historic & Fresh Home in RiNo,21152797,Hilary,,Five Points,39.75731,-104.98313,Entire home/apt,144,30,423,2022-11-09,4.23,1,31,5,30 Plus Day Rentals Only
2175370,PrivateBdrmShareBath*WelcomeVaccinated*LadiesOnly*,9869829,Barbara,,University,39.6683,-104.96552,Private room,26,21,69,2022-10-30,0.64,2,233,9,2016-BFN-0007416
2216969,Modern Studio,10917089,Jeffrey,,Hilltop,39.7212,-104.91337,Entire home/apt,70,30,155,2022-10-01,1.77,4,359,5,
2232323,"Cozy Cottage in the Country Club,",11393480,Darrow,,Country Club,39.72367,-104.96557,Entire home/apt,260,7,93,2022-11-29,0.87,1,340,10,2017-BFN-0001514
4294257,Full of Character AND Comfortable !,22292048,Travis,,Congress Park,39.73975,-104.94838,Entire home/apt,97,1,494,2022-12-23,4.96,1,87,82,2016-BFN-0008410
6678066,Modern Townhouse in Downtown with private balcony,23183224,James,,Five Points,39.75021,-104.97909,Entire home/apt,228,2,204,2022-12-11,2.23,1,172,34,2017-BFN-0002422
2239191,"Spacious Victorian, quite 3 BR Home, near DTWN.",1239512,Zorab,,Clayton,39.76768,-104.9551,Entire home/apt,175,3,78,2022-10-05,0.84,1,348,4,2017-BFN-0002932
4350594,Kid Friendly Home-Great Location with Sauna,245393,Melissa,,Hale,39.72904,-104.92346,Entire home/apt,175,29,11,2021-08-01,0.12,1,238,0,2020-BFN-0004676
2243316,"BEST! Location,no smoking,quiet,NoCleaningFee!",4087056,Jeanne,,City Park West,39.74245,-104.9681,Entire home/apt,40,30,34,2022-11-07,0.32,6,346,5,Long Term rental only
2267500,Quiet Highlands Cottage,7961148,Cory,,West Highland,39.76567,-105.0348,Entire home/apt,115,30,246,2019-09-21,2.30,1,269,0,2016-BFN-0008887
4383018,Cozy Congress Park House with great walk-ability!,2214085,Sarah,,Congress Park,39.73524,-104.94417,Entire home/apt,175,29,56,2022-05-15,0.73,1,0,1,2020-BFN-0005176
6701936,2022-BFN-0005479 Great Home Close To Everything,26852378,Krystal,,Cole,39.76213,-104.9638,Private room,60,2,18,2022-11-06,0.24,1,82,17,2022-BFN-0005479
2360382,Cozy Cottage with Vintage Decor on a Park!,3092859,Tony & Mary Grace,,Villa Park,39.7356,-105.02712,Entire home/apt,65,4,193,2022-12-08,1.80,1,0,18,2017-BFN-0000221
6730800,"Hip S. Broadway 2 BR Historic Denver, Private Yard",29623887,Nikki,,Baker,39.71819,-104.99031,Entire home/apt,135,3,253,2022-12-21,2.76,1,363,16,2022-BFN-0008349
6796745,Spacious Condo in Downtown Denver,19189781,Jeramy,,Five Points,39.75255,-104.98133,Entire home/apt,297,3,73,2022-10-21,0.79,1,89,10,2021-BFN-0005656
4384783,Sunny Condo! Close To Downtown!,9597571,Jon & Irene,,Hale,39.73116,-104.93282,Entire home/apt,78,29,33,2022-04-30,0.36,2,148,1,
7948813,Comfy house 2 miles from downtown,41917396,L. Daniel,,Sloan Lake,39.7561,-105.04096,Entire home/apt,98,1,275,2022-12-11,3.08,1,34,28,2016-BFN-0008285
4416289,CHERRY CREEK NORTH! Long-Term Only (30+Days),22922907,David,,Cherry Creek,39.72322,-104.95696,Entire home/apt,132,30,15,2022-09-10,0.15,1,251,3,Long-Term Only (30 Day Min.)
8026291,In the heart of Denver University!,4657393,Nanci,,University,39.679604,-104.966057,Private room,89,1,191,2022-11-20,2.14,2,172,40,2019-BFN-0011858
6846954,Modern StandAlone 2 Story Loft/RiNo,4887649,Elizabeth,,Five Points,39.75841,-104.98734,Entire home/apt,350,30,231,2022-06-20,2.53,1,364,1,2017-BFN-0002351
8071897,Hip Rino Basement Suite Near Downtown,42637305,Erica & Brianna,,Whittier,39.7523,-104.96948,Entire home/apt,87,2,499,2022-12-27,5.58,1,172,37,2022-BFN-0014824
6854536,"Charming 4br, 2 ba Bungalow Tennyson Neighborhood",35920914,Perri,,Regis,39.78606,-105.04065,Entire home/apt,175,5,24,2022-08-16,0.43,1,0,4,2021-BFN-0010186
4504068,1910 Bungalow in Park Hill (2022-BFN-0008995),7199287,David And Virginia,,South Park Hill,39.74946,-104.9246,Private room,95,3,270,2022-10-08,2.83,1,332,4,2022-BFN-0008995
4540903,"Sunny, Classic, Central Row Home",17840241,Melissa,,Skyland,39.76103,-104.95809,Entire home/apt,99,29,81,2022-11-18,0.91,1,0,5,2017-BFN-0000302
8084258,Urban Depot (30-day Min) - Spacious 2bd,42695987,Pavlo,,City Park,39.74117,-104.94089,Entire home/apt,79,30,69,2022-10-05,0.77,3,93,2,
4545539,Updated Downtown Apartment in Baker with Off-Street Parking,23466084,Tyler,,Baker,39.71749,-104.99085,Entire home/apt,107,2,424,2022-12-16,4.30,1,159,55,2017-BFN-0001958
8117043,Let the Light in at a Homey Townhouse with a Natural Vibe,45310987,Morgan,,Rosedale,39.6715,-104.98542,Entire home/apt,135,29,72,2022-09-01,0.81,7,137,3,
6869896,"Norway House, an Exquisitely Renovated 1907 Home",36000852,Billy,,City Park,39.74392,-104.94826,Entire home/apt,278,3,209,2022-12-16,2.30,1,153,34,2017-BFN-0000661
8166027,"303-710-7546 Walk to Parks, Restaurants, Grocery",20944232,Cathy,,Country Club,39.72674,-104.9677,Private room,250,30,0,,,1,365,0,
6913874,Condo North Wash Park,36232565,Valerie & Shelan,,Speer,39.71691,-104.97833,Entire home/apt,80,30,143,2019-08-31,1.57,1,16,0,2017-BFN-0002550
6954236,Luxurious Heart of Denver 3.5B/2.5B entire home,36460088,Jared,,Stapleton,39.75684,-104.85525,Entire home/apt,216,29,128,2022-07-24,1.40,2,319,1,2019-BFN-0008112
7047991,Cozy Cheeseman Park Bungalow,36958541,Christiaan,,Cheesman Park,39.72915,-104.97076,Private room,38,29,183,2021-11-09,2.01,1,244,0,2016-BFN-0008758
4556950,☀░ Downtown High Rise SPIRE - Furnished 1br ☀,23623049,Scott,,CBD,39.74563,-104.99452,Entire home/apt,75,60,3,2022-04-01,0.05,1,289,1,
4556956,Exceptional Loft Living,7447790,Rick/Ali,,Union Station,39.75695,-105.00419,Entire home/apt,130,30,2,2021-07-02,0.04,1,0,0,
8213634,Highlands Townhome Dog Friendly No Clean Fee,12882844,Michelle,,Highland,39.76399,-105.02294,Entire home/apt,149,29,210,2022-12-03,2.37,1,363,36,2017-BFN-0002417
8267327,NEW! Bright Denver Apartment-15 MinTo DIA&UCH,43592231,Asfaw,,Gateway - Green Valley Ranch,39.78201,-104.75561,Entire home/apt,60,30,16,2022-10-05,0.25,1,362,3,2018-BFN-0001734
7052545,Dorm room in Highlands bed X,24483378,Sarah,,West Highland,39.76662,-105.05283,Shared room,19,1,215,2022-11-20,2.36,15,360,33,
8338364,Capitol Hill -  Heart of the City,43953355,Jerry And Alejandro,,Cheesman Park,39.73579,-104.97254,Entire home/apt,120,2,258,2022-06-27,2.93,2,0,5,2017-BFN-0002293
7070662,Elegant * ❤️ of  the City * Victorian Home!,45310987,Morgan,,Congress Park,39.73951,-104.95903,Entire home/apt,375,30,77,2022-01-20,0.86,7,167,1,
7070674,Cool and Fun * Open Layout * Beautiful Structure!,45310987,Morgan,,Rosedale,39.67107,-104.9856,Entire home/apt,148,30,73,2022-08-31,0.84,7,307,2,
8352843,Bright 2 bedroom attic unit!,9954312,Brandon And Robert,,Speer,39.71579,-104.98551,Entire home/apt,147,2,327,2022-11-07,3.76,1,7,36,2017-BFN-0000004
7071425,Unique and Funky Tiny House on Beautiful Parks,45310987,Morgan,,Rosedale,39.67107,-104.9856,Entire home/apt,139,29,142,2022-07-20,1.60,7,198,3,
7091323,Charming Guest Suite In East Denver 3 Comfy Beds,33601029,Joseph,,Washington Virginia Vale,39.70989,-104.91529,Entire home/apt,74,2,387,2022-12-29,4.32,1,85,57,2018-BFN-0009009
7181062,Private Suite in Minimalist Architecture Home,269598,Lovedy,,West Highland,39.76364,-105.04251,Private room,120,2,194,2022-11-26,2.15,1,347,29,2017-BFN-0000256
4574082,Limited time 20% off normal rate $229/nt to $185,8264792,Sheila,,Hilltop,39.72216,-104.90396,Entire home/apt,198,3,160,2022-10-31,1.64,1,316,12,2017-BFN-0007462
8356699,Beautiful Capital Hill Condo!,44048347,Meghan,,Capitol Hill,39.728,-104.97438,Entire home/apt,90,30,66,2020-05-17,0.75,1,0,0,Short term rental license: 2016-BFN-0007886  Lodgers Tax ID: 344167-040035
4581251,Cozy Cap Hill condo *min 30 day or longer stay,23747225,Lacey,,Capitol Hill,39.73483,-104.9757,Entire home/apt,68,29,24,2022-12-15,0.27,1,149,7,
4604416,Uptown Modern Victorian Condo,4045359,Tim,,North Capitol Hill,39.74461,-104.97516,Entire home/apt,105,30,35,2022-09-24,0.36,1,0,2,
8366762,Downtown Studio in Capitol Hill- 30 Night Minimum,9153888,Brian,,Capitol Hill,39.73786,-104.97922,Entire home/apt,54,30,143,2022-07-29,1.62,1,86,2,
4617226,Warm & Inviting Home in a Great Location,3807039,Josh,,Washington Virginia Vale,39.70648,-104.9293,Private room,151,3,77,2022-08-21,2.19,3,175,12,2019-BFN-0010723
7228382,Hotel Residential⇢ Suite [№1]⇢ Downtown Group Stay,7304490,Hotel Residential,,Five Points,39.75427,-104.99139,Entire home/apt,1225,3,122,2022-10-26,1.35,2,330,5,2020-BFN-0005872
7238579,Your Colorado Destination,21228717,April,,Barnum West,39.71577,-105.04811,Private room,93,1,39,2022-11-24,0.43,1,341,7,2022-BFN-0006529
8372001,"Charming Victorian Home in Fun, Walkable Area!",3707804,Emma,,Highland,39.76779,-105.01636,Entire home/apt,215,1,145,2020-03-08,1.64,1,8,0,2022-BFN-0004414
7247567,"Denver Oasis: Clean, Comfortable, Friendly!",2539132,Lia,,Montclair,39.73914,-104.92118,Private room,69,29,130,2021-11-19,1.43,1,55,0,2019-BFN-0000343
4637460,Charming Victorian in Curtis Park,10843433,Edric,,Five Points,39.75415,-104.98173,Entire home/apt,175,4,48,2022-11-30,0.49,1,100,4,2017-BFN-0002639
8411396,Excellent central Denver location! Amazing home,12241986,Tanya,,West Highland,39.76748,-105.04028,Entire home/apt,170,30,51,2022-08-31,0.60,1,0,3,2019-BFN-0002286
8427693,"Comfy, Private Bedroom/Bathroom in a  Great Area!",28359129,Matt & Vicki,,Sunnyside,39.77255,-105.01033,Private room,53,1,419,2022-10-29,4.93,2,0,51,2021-BFN-0002848
8482535,Denver,2822362,Susie,,Hampden South,39.63496,-104.88586,Entire home/apt,350,30,1,2017-02-10,0.01,2,358,0,
4638352,Cozy Studio in Berkeley/Highlands--Denver's Best!,11850286,Portia,,West Highland,39.76902,-105.04846,Entire home/apt,103,2,410,2022-11-28,4.31,1,217,53,2016-BFN-0007165
4671545,"WIN! location,Quiet*Balcony,nosmoking,CLEAN!",4087056,Jeanne,,City Park West,39.74245,-104.9681,Entire home/apt,48,30,42,2022-11-18,0.44,6,365,3,
4671735,ExecCornerPenthouse-the BEST views,24166267,Patrick,,Five Points,39.74883,-104.98009,Entire home/apt,175,90,0,,,1,0,0,
4692668,Full basement suite in front of Wash Park,24260044,Patricio,,Washington Park,39.70212,-104.97209,Private room,68,1,14,2022-10-25,1.00,1,89,11,2021-BFN-0008287
4718459,Victorian 1BR Apt Sobo/Baker/W Wash,8428229,Christina,,Speer,39.71826,-104.98406,Entire home/apt,75,30,51,2022-11-07,0.52,3,341,6,
4727890,Denver's Santa Fe Arts District,5910663,Tony,,Lincoln Park,39.72644,-104.9963,Entire home/apt,100,30,75,2022-07-12,0.77,3,253,1,
4753876,RiNo Den,24532369,Ryan & Tina,,Five Points,39.7574,-104.98677,Entire home/apt,128,1,463,2022-12-11,5.48,1,293,80,2017-BFN-0002322
7336200,"Modern apartment, cool neighborhood",1983332,Kevin,,Congress Park,39.73125,-104.94141,Entire home/apt,100,500,3,2016-02-06,0.03,1,365,0,
7348580,HUGE 1 BR Flat in Denver Victorian,8428229,Christina,,Speer,39.71802,-104.98414,Entire home/apt,55,30,24,2022-07-16,0.27,3,273,2,
7349270,"""Park Hill"" Home away from home, 30 day minimum",30944900,Mina /Chris,,North Park Hill,39.75475,-104.91763,Entire home/apt,135,30,48,2021-08-31,0.60,1,90,0,2018-BFN-0006766
7508394,Quaint Quitman - West Denver,17431333,Vanessa,,Villa Park,39.72803,-105.0395,Entire home/apt,75,1,4,2022-12-28,3.33,1,66,4,2022-BFN-0011924
7557038,Carriage House in Uptown,19989453,Stan,,North Capitol Hill,39.7442,-104.97685,Entire home/apt,110,30,257,2022-11-09,2.85,1,55,3,2017-BFN-0000896
8500786,Highland Square Cutie,44762212,Mary,,West Highland,39.7635,-105.03061,Private room,300,1,28,2019-06-09,0.35,1,365,0,2022-BFN-0017942
7577128,"Spacious, bright and beautiful home in RiNo",8066753,Jeff And JP,,Five Points,39.76267,-104.97346,Entire home/apt,270,1,519,2022-12-08,5.75,1,74,75,2019-BFN-0010138
8556263,Spacious Clean & Modern w/King Bd in Walkable LoHi,45038909,Boon,,Highland,39.76272,-105.00863,Entire home/apt,98,1,369,2022-12-12,5.29,1,118,70,2017-BFN-0004468
8566977,2 BEDROOM/1 BATH UPSTAIRS APARTMENT IN WASH PARK,45086901,Corie,,Washington Park West,39.7077,-104.98016,Entire home/apt,135,3,160,2022-12-05,1.82,1,353,27,2020-BFN-0001130
4758581,1938 Updated Park Hill 4 bedroom,24554268,Mark,,South Park Hill,39.75022,-104.91454,Entire home/apt,600,4,9,2018-09-04,0.11,1,0,0,2016-BFN-0008317
8623055,Modern Luxury in the Highlands!,4156700,James,,Sloan Lake,39.75025,-105.03872,Private room,1000,1,82,2022-09-26,0.95,3,365,14,2018-BFN-0008623
4766503,Private Spacious Comfortable Studio on Bear Creek!,23195393,Laurel And Paul,,Bear Valley,39.65778,-105.06633,Entire home/apt,75,7,292,2022-11-14,3.07,1,164,13,2019-BFN-0011694
4775222,"River North, RiNo Art district private home & yard",6433351,Kevin,,Five Points,39.76312,-104.979,Entire home/apt,190,2,93,2022-10-24,1.23,1,61,1,2022-BFN-0005021
4817072,LoHi Denver Cozy Cottage 2BD STR#2019-BFN-0003753,3404287,Matt,,Highland,39.76294,-105.01121,Entire home/apt,85,29,332,2022-11-12,3.43,1,238,6,2019-BFN-0003753
7584529,Cozy Basement Suite near RiNo,5887477,Amy,,Cole,39.76839,-104.96089,Private room,56,3,239,2022-11-22,2.83,2,280,32,2018-BFN-0006660
7594762,Beautiful LoHi Townhouse - 2022-RENEW-0005806,39826780,Adam,,Highland,39.76608,-105.01059,Entire home/apt,914,2,31,2021-09-27,0.37,1,179,0,2019-BFN-0005172
7603546,Luxurious Victorian in the heart of West Highlands,18274641,Dennis,,West Highland,39.76502,-105.03364,Entire home/apt,571,2,288,2022-11-26,3.19,1,28,1,2022-BFN-0008996
8627368,Cozy Bedroom in Congress Park 1,27265704,Adam,,Congress Park,39.73525,-104.94217,Private room,50,31,16,2022-06-30,0.18,2,121,1,2016-BFN-0008645
8649742,Executive Master Suite in downtown 2BR/2BA apt,45462595,Janet R,,CBD,39.74661,-104.99564,Private room,100,29,236,2022-08-13,2.68,1,86,3,
7622030,Sunny 2bd Cap Hill w/FREE parking!,34219551,Ilma,,Speer,39.72579,-104.97988,Entire home/apt,130,29,16,2017-03-25,0.18,1,178,0,
7651907,Historic Potter highland's Studio,40155472,Stephen,,Highland,39.76141,-105.01868,Entire home/apt,102,30,157,2019-12-17,1.75,1,49,0,348876-070068
7663335,30 day+ Capitol Hill Escape,15319162,John,,Capitol Hill,39.73884,-104.9822,Entire home/apt,85,30,321,2021-06-28,3.56,1,102,0,2020-BFN-0002856
4951295,Urban Nest in heart of Denver,30972487,Sabrina,,City Park West,39.74205,-104.96191,Entire home/apt,93,1,316,2022-12-27,3.57,17,345,65,2017-BFN-0001694
8671797,Beautiful Modern Carriage House,258578682,Danny,,Whittier,39.751,-104.96985,Entire home/apt,151,3,210,2022-11-27,2.52,1,173,37,2020-BFN-0000274
4964614,Historic Capitol Hill Mansion,25591329,Linda,,Capitol Hill,39.73377,-104.9807,Private room,104,2,245,2022-12-12,2.59,1,332,35,2017-BFN-0000290
10927209,Private Room in Cool Historic Downtown Building,48873476,Hostel Fish,,Five Points,39.75207,-104.99127,Hotel room,148,1,64,2022-08-15,0.80,21,341,2,2015-BFN-0001492
10927867,Amazing Bunk FEMALE Only Shared Room!!,48873476,Hostel Fish,,Five Points,39.75355,-104.99097,Hotel room,50,1,160,2022-12-16,2.10,21,357,72,2015-BFN-0001492
10927919,Incredible View of MTS in 4-Person Mixed Room,48873476,Hostel Fish,,Five Points,39.75298,-104.99083,Shared room,64,1,82,2022-11-14,1.01,21,360,37,2015-BFN-0001492
10927966,Stellar Shared Room Next to Best Bars in Denver,48873476,Hostel Fish,,Five Points,39.75227,-104.99118,Shared room,48,1,80,2022-12-14,0.99,21,364,5,2015-BFN-0001492
10928009,"4 Bed Private @ ""SAFE STAY"" Hostel Downtown",48873476,Hostel Fish,,Five Points,39.75362,-104.9924,Hotel room,183,1,93,2021-08-20,1.12,21,0,0,2015-BFN-0001492
10928100,"Best Hostel Closest to LoDo, RiNo, Union Station",48873476,Hostel Fish,,Five Points,39.75374,-104.99271,Shared room,41,1,71,2022-12-14,0.91,21,363,2,2015-BFN-0001492
10946289,"Cozy, vintage Baker home just 1 block off Broadway",3792996,Lauren,,Baker,39.71456,-104.98899,Entire home/apt,140,29,261,2022-09-18,3.19,2,0,62,2019-BFN-0004823
7763814,Fully Solar! 2Bed 2Bath House with Backyard & Gym!,40822489,Michael,,Five Points,39.75969,-104.97523,Entire home/apt,200,2,69,2022-12-12,0.88,1,21,15,2016-BFN-0008073
7776227,Newly Renovated Apartment Near DU,13416841,Melanie,,Wellshire,39.65685,-104.95886,Entire home/apt,75,1,492,2022-12-25,5.53,1,342,73,
8680784,3rd floor penthouse loft in great central location,45409664,Steven And Naren,,Whittier,39.76058,-104.96832,Entire home/apt,78,29,287,2022-11-02,3.27,2,135,3,2017-BFN-0000320
8682809,"Cozy, Clean, Walkable 1 BD/BA Near City Park",45596101,Tracy,,Whittier,39.75183,-104.96774,Entire home/apt,89,2,160,2022-12-08,5.89,1,56,67,2017-BFN-0004674
7780920,Quiet Safe Neighborhood Home w Lg Fenced Yard,40939130,Zak,,Goldsmith,39.6687,-104.91498,Entire home/apt,478,3,67,2022-09-04,0.75,2,365,4,2017-BFN-0002467
10995273,Stylish 2 story unit in Victorian Mansion,6294270,Dan,,Cole,39.76911,-104.96646,Entire home/apt,135,1,234,2022-12-11,2.94,2,143,44,2022-BFN-0008233
8790444,Modern 1 bedroom with Mountain view,12985200,Kris,,Hale,39.72812,-104.93284,Entire home/apt,64,90,2,2022-06-05,0.07,2,334,1,
7789164,Charming Little 1890s Duplex in the Art District,40990434,Vicki,,Lincoln Park,39.72622,-104.99535,Entire home/apt,150,29,47,2022-11-13,3.15,1,259,34,2021-BFN-0007029
8797683,Highlands Hideaway at Sloan's Lake,12706357,Janna,,Sloan Lake,39.74712,-105.03738,Entire home/apt,147,29,60,2022-11-15,0.69,1,178,2,Denver STR License  2019-BFN-0009441
11037671,420 friendly Lic 04172,48954452,Jack,,Sloan Lake,39.75716,-105.05302,Entire home/apt,109,3,286,2022-12-12,3.41,6,162,41,
8800911,Modern Luxury in Converted Church (w/ Tiny House!),228639,Danny & Christy,,Speer,39.72468,-104.98086,Entire home/apt,700,2,252,2022-12-12,2.89,2,256,57,2019-BFN-0009387
11105109,Lucia's 2bd/1ba | Dog-Friendly | 30 Day+,109171314,Germaine,,Barnum,39.720222,-105.026703,Entire home/apt,99,30,7,2022-10-28,0.09,1,115,3,
7790834,Highlands Denver Victorian Duplex - Monthly Rental,14060785,Samantha,,Highland,39.76859,-105.00261,Entire home/apt,72,30,218,2020-02-17,2.75,1,62,0,
8860548,30+ Night | Sanctuary in the City | Historic 1 BR,19908482,Adrian,,Capitol Hill,39.73377,-104.9834,Entire home/apt,80,29,138,2022-09-05,1.61,2,35,4,19TMP-031501
7808218,Spotless Garden Carriage House with Private Garage,15242726,Jenny,,Clayton,39.76552,-104.95646,Entire home/apt,154,2,68,2022-11-14,2.78,1,74,33,2020-BFN-0000022
11123088,Denver Highlands Haven,57793441,Sean,,Sloan Lake,39.75681,-105.02667,Entire home/apt,91,29,104,2022-10-02,1.26,1,303,3,BFN-0000709
8861520,Large Colfax Condo w/Garage Parking 30 DAY MINIMUM,11583644,Brian,,Congress Park,39.73956,-104.95078,Entire home/apt,110,29,34,2022-09-17,0.39,4,365,3,
11127739,Upstairs @ Eric's - HipFunPad & Super Neighborhood,47832519,Eric,,Berkeley,39.77146,-105.04328,Entire home/apt,142,1,518,2022-12-24,6.25,2,348,74,2016-BFN-0008498
11145675,Modern Sanctuary 1 Block from Mountain View Parks,57934049,Brea,,Rosedale,39.66978,-104.98136,Entire home/apt,140,29,3,2022-07-31,0.21,1,119,2,
11260552,New Modern Home in West Highlands,15481142,Robert,,Berkeley,39.77173,-105.04593,Entire home/apt,300,30,16,2022-07-31,0.20,1,151,1,2020-BFN-0007947
11295273,Private Entrance Guest Suite with parking,139314021,Jay,,Capitol Hill,39.73256,-104.97414,Entire home/apt,101,3,284,2022-12-04,3.41,1,223,43,2017-BFN-0001452
7819520,Modern House near Denver/Sloan Lake,14191439,Kevin,,Sloan Lake,39.75415,-105.04881,Entire home/apt,165,30,5,2018-05-31,0.06,1,364,0,
8941796,Denver Highlands Guest House,46741655,Chris,,Sloan Lake,39.7514,-105.02889,Entire home/apt,80,2,695,2022-12-13,8.30,1,137,81,2020-BFN-0001484
8951180,Updated Highlands Bungalow *5 min to downtown*,976565,Kym,,Sloan Lake,39.75513,-105.02931,Entire home/apt,159,29,25,2022-09-10,0.29,1,305,2,
